Transaction Date,index yield,Whether stock selection date,Date of selection,Stock Selection Results,Shareholding,buy-in date,position yield,position yield_timing,Strategy Funding Curve,Strategy Funding Curve_timing,index
2010-10-26,-0.004309008,FALSE,2010-9-30,,长春一东(sh600148) 凤竹纺织(sh600493) 华阳科技(sh600532) 天目药业(sh600671) 西北化工(sz000791) 京新药业(sz002020) 江苏三友(sz002044) 江苏宏宝(sz002071) 新海股份(sz002120) 方正电机(sz002196) ,2010-10-8,0.017421539,0.017421539,2.982991673,3.346596315,0.741478859
2010-10-27,-0.01794823,FALSE,2010-9-30,,长春一东(sh600148) 凤竹纺织(sh600493) 华阳科技(sh600532) 天目药业(sh600671) 西北化工(sz000791) 京新药业(sz002020) 江苏三友(sz002044) 江苏宏宝(sz002071) 新海股份(sz002120) 方正电机(sz002196) ,2010-10-8,-0.007277331,-0.007277331,2.961283456,3.322242026,0.728170626
2010-10-28,-0.001815581,FALSE,2010-9-30,,长春一东(sh600148) 凤竹纺织(sh600493) 华阳科技(sh600532) 天目药业(sh600671) 西北化工(sz000791) 京新药业(sz002020) 江苏三友(sz002044) 江苏宏宝(sz002071) 新海股份(sz002120) 方正电机(sz002196) ,2010-10-8,0.001744492,0.001744492,2.96644939,3.32803765,0.726848574
2010-10-29,-0.005212365,TRUE,2010-9-30,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,长春一东(sh600148) 凤竹纺织(sh600493) 华阳科技(sh600532) 天目药业(sh600671) 西北化工(sz000791) 京新药业(sz002020) 江苏三友(sz002044) 江苏宏宝(sz002071) 新海股份(sz002120) 方正电机(sz002196) ,2010-10-8,-0.001906447,-0.001906447,2.960794012,3.321692923,0.723059974
2010-11-1,0.027520873,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.01646933,0.01646933,3.009556306,3.37639898,0.742959215
2010-11-2,-0.002841923,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.010147388,0.010147388,3.04009544,3.410660609,0.740847782
2010-11-3,-0.012355875,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,-0.008963958,-0.008963958,3.012844152,3.380087591,0.73169396
2010-11-4,0.017588895,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.023162821,0.023162821,3.082630122,3.458379955,0.744563648
2010-11-5,0.011578796,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.029356547,0.029356547,3.173125498,3.559906048,0.753184799
2010-11-8,0.007887412,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.026367713,0.026367713,3.256793558,3.653772627,0.759125477
2010-11-9,-0.006938006,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.020798565,0.020798565,3.324530191,3.729765854,0.75385866
2010-11-10,-0.007048908,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,-0.009416542,-0.009416542,3.293224611,3.694644355,0.74854478
2010-11-11,0.003106504,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,-0.015097825,-0.015097825,3.243504083,3.638863262,0.750870137
2010-11-12,-0.062151351,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,-0.07080943,-0.07080943,3.013833407,3.381197429,0.704202544
2010-11-15,0.007005222,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.035538425,0.035538425,3.120940299,3.501359859,0.709135639
2010-11-16,-0.043847609,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,-0.020907188,-0.020907188,3.055690214,3.428156271,0.678041737
2010-11-17,-0.020706475,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,-0.025934558,-0.025934558,2.97644224,3.339248555,0.664001883
2010-11-18,0.014191777,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.014561524,0.014561524,3.019783777,3.387873104,0.673425249
2010-11-19,0.009812704,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.028588946,0.028588946,3.106116212,3.484728826,0.680033372
2010-11-22,-0.002173742,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.01432579,0.01432579,3.150613781,3.53465032,0.678555155
2010-11-23,-0.020416527,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,-0.021074935,-0.021074935,3.0842148,3.460157793,0.664701415
2010-11-24,0.022483409,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.028943772,0.028943772,3.173483609,3.56030781,0.679646169
2010-11-25,0.01461738,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.017469494,0.017469494,3.228922762,3.622504586,0.689580815
2010-11-26,-0.008881705,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.005315723,0.005315723,3.246086822,3.641760818,0.683456162
2010-11-29,-0.001502418,FALSE,2010-10-29,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,0.003535678,0.003535678,3.257563939,3.654636911,0.682429325
2010-11-30,-0.016632968,TRUE,2010-10-29,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 中汇医药(sz000809) 京新药业(sz002020) 新海股份(sz002120) 万力达(sz002180) 方正电机(sz002196) ,2010-11-1,-0.036723204,-0.036723204,3.137935753,3.520426933,0.6710785
2010-12-1,-0.000309214,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.010390722,0.010390722,3.170541171,3.557006711,0.670870993
2010-12-2,0.00607139,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.021998332,0.021998332,3.240287787,3.635254924,0.674944112
2010-12-3,0.000982549,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.004710474,0.004710474,3.255551078,3.652378697,0.675607278
2010-12-6,0.002346303,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.009251144,0.009251144,3.28566865,3.686167378,0.677192457
2010-12-7,0.010983804,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.022349361,0.022349361,3.359101244,3.768550863,0.684630606
2010-12-8,-0.008892805,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,-0.014808734,-0.014808734,3.309357207,3.712743395,0.67854232
2010-12-9,-0.015293769,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,-0.029691375,-0.029691375,3.211097841,3.60250694,0.66816485
2010-12-10,0.012361648,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.004590071,0.004590071,3.22583701,3.619042704,0.676424469
2010-12-13,0.031334797,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.025741687,0.025741687,3.308875498,3.71220297,0.697620092
2010-12-14,0.002578916,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.009377913,0.009377913,3.339905844,3.747015686,0.699419195
2010-12-15,-0.006676923,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.004907769,0.004907769,3.356297329,3.765405172,0.694749227
2010-12-16,-0.005225333,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,-0.005191841,-0.005191841,3.338871968,3.745855788,0.691118931
2010-12-17,-0.001550762,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.002563307,0.002563307,3.347430522,3.755457567,0.69004717
2010-12-20,-0.014570662,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,-0.015647614,-0.015647614,3.295051221,3.696693616,0.679992727
2010-12-21,0.022289267,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.015252774,0.015252774,3.345309894,3.753078449,0.695149266
2010-12-22,-0.01048158,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,-0.012671505,-0.012671505,3.302919784,3.705521298,0.687863003
2010-12-23,-0.008347199,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,-0.001034883,-0.001034883,3.299501649,3.701686518,0.682121274
2010-12-24,-0.008044258,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,-0.016057159,-0.016057159,3.246521025,3.642247948,0.676634115
2010-12-27,-0.019997091,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,-0.036947513,-0.036947513,3.126570146,3.507675943,0.6631034
2010-12-28,-0.017672621,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,-0.031357032,-0.031357032,3.028530187,3.397685638,0.651384625
2010-12-29,0.00555021,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.015905099,0.015905099,3.07669926,3.451726164,0.654999947
2010-12-30,0.000741387,FALSE,2010-11-30,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.006573068,0.006573068,3.096922614,3.474414596,0.655485555
2010-12-31,0.020939264,TRUE,2010-11-30,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 江苏宏宝(sz002071) 新海股份(sz002120) 湘潭电化(sz002125) 伊立浦(sz002260) ,2010-12-1,0.018856051,0.018856051,3.155318344,3.539928333,0.66921094
2011-1-4,0.019633918,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,0.018623967,0.018623967,3.214082888,3.605855841,0.682350173
2011-1-5,-0.004395425,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.002845179,-0.002845179,3.204938245,3.595596534,0.679350954
2011-1-6,-0.005044621,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.008070569,-0.008070569,3.17907257,3.566578025,0.675923886
2011-1-7,0.002209112,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.005915028,-0.005915028,3.160268267,3.545481616,0.677417078
2011-1-10,-0.018451851,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.026684579,-0.026684579,3.075937839,3.450871932,0.664917479
2011-1-11,0.005382554,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.008108757,-0.008108757,3.050995807,3.422889651,0.668496433
2011-1-12,0.005574543,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,0.008448629,0.008448629,3.076772538,3.451808374,0.672222995
2011-1-13,-0.000337328,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.00223962,-0.00223962,3.069881737,3.444077635,0.671996235
2011-1-14,-0.01573244,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.030582935,-0.030582935,2.975995744,3.338747634,0.661424094
2011-1-17,-0.038006249,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.032697826,-0.032697826,2.878687153,3.229577844,0.636285846
2011-1-18,0.001109486,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,0.006024285,0.006024285,2.896029186,3.249033743,0.636991796
2011-1-19,0.022568133,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,0.024212512,0.024212512,2.966149326,3.32770101,0.651367511
2011-1-20,-0.03288832,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.038840855,-0.038840855,2.85094155,3.198450258,0.629945128
2011-1-21,0.013159191,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,0.009787234,0.009787234,2.878844383,3.22975424,0.638234696
2011-1-24,-0.009797349,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.022302247,-0.022302247,2.814639685,3.157723463,0.631981688
2011-1-25,-0.005273794,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,-0.012599556,-0.012599556,2.779176474,3.11793755,0.628648747
2011-1-26,0.013536828,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,0.012456268,0.012456268,2.813794641,3.156775416,0.637158657
2011-1-27,0.016129303,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,0.010218827,0.010218827,2.842548321,3.189033956,0.647435582
2011-1-28,0.003393392,FALSE,2010-12-31,,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,0.031856838,0.031856838,2.933102921,3.290626493,0.649632585
2011-1-31,0.013096281,TRUE,2010-12-31,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,凤竹纺织(sh600493) 天目药业(sh600671) 新五丰(sh600975) 湖北金环(sz000615) 西北化工(sz000791) 京新药业(sz002020) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) ,2011-1-4,0.010934785,0.010934785,2.96517577,3.326608785,0.658140356
2011-2-1,0.000250284,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.000940962,0,2.967965888,3.326608785,0.658305077
2011-2-9,-0.011805881,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,-0.002336766,0,2.961030446,3.326608785,0.650533206
2011-2-10,0.020786267,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.025255319,0,3.035812214,3.326608785,0.664055364
2011-2-11,0.005412092,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.012078633,0,3.072480675,3.326608785,0.667649292
